original,decoded,is_valid,is_same,smile_accuracy,tanimoto_distance,total_avg_accuracy
CC(C)(C)OC(=O)CCN1CCC2(CC1)COc1cc(C3CC3c3ccccc3F)ccc12,CC(C)(C)OC(=O)CCN1CCC2(CC1)COc1cc(C3CC3c3ccccc3F)ccc12,1,1,100,0,98.37712563
COC(=O)C1(C(=O)c2cccc(OC)c2)CC1,COC(=O)C1(C(=O)c2cccc(OC)c2)CC1,1,1,100,0,98.37712563
CCCCCN(CC(=O)N1CCc2sccc2C1c1ccccc1C)S(=O)(=O)c1ccc(C)cc1,CCCCCN(CC(=O)N1CCc2sccc2C1c1ccccc1C)S(=O)(=O)c1ccc(C)cc1,1,1,100,0,98.37712563
C=CCn1c(=O)c(N2CCN(C(=O)c3ccc(C)c(C)c3)CC2)nc2cccnc21,C=CCn1c(=O)c(N2CCN(C(=O)c3ccc(C)c(C)c3)CC2)nc2cccnc21,1,1,100,0,98.37712563
CCOC(=O)c1cc(N)ccc1OCc1nnn(C)n1,CCOC(=O)c1cc(N)ccc1OCc1nnn(C)n1,1,1,100,0,98.37712563
Cc1ccc(SCC(=O)N2CCC(Oc3nc4c(C)ccc(C)c4s3)CC2)cc1,Cc1ccc(SCC(=O)N2CCC(Oc3nc4c(C)ccc(C)c4s3)CC2)cc1,1,1,100,0,98.37712563
COc1cccc(N2CC(c3noc(c4ccc(C)c(C)c4)n3)CC2=O)c1,COc1cccc(N2CC(c3coc(c4ccc(C)c(C)c4)n3)CC2=O)c1,1,0,97.82608696,0.271186441,98.37712563
C=Cc1cccc(S(OS(C)(C)C)(OS(C)(C)C)OS(C)(C)C)c1,C=Cc1cccc(S(OS(C)(C)C)(OS(C)(C)C)OS(C)(C)C)c1,1,1,100,0,98.37712563
CCCCCOc1c(C#N)c(C#N)c(OCCCCC)c2ccccc12,CCCCCOc1c(C#N)c(C#N)c(OCCCCC)c2ccccc12,1,1,100,0,98.37712563
CC1(C)Cc2cccc(N3CCN(CCCCOc4ccc5c(n4)NC(=O)CC5)CC3)c2C1=O,CC1(C)Cc2cccc(N3CCN(CCCCOc4ccc5c(n4)NC(=O)CC5)CC3)c2C1=C,1,0,98.21428571,0.123076923,98.37712563
Cc1cccc(C)c1OCC(=O)NNC(=S)NC(=O)c1ccccc1OCC(C)C,Cc1cccc(C)c1OCC(=O)NNC(=S)NC(=O)c1ccccc1OCC(C)C,1,1,100,0,98.37712563
Cc1ccc(CCNS(=O)(=O)c2cc3c(cc2C)n(C)c(=O)c(=O)n3C)cc1,Cc1ccc(CCNS(=O)(=O)c2cc3c(cc2C)n(C)c(=O)c(=O)n3C)cc1,1,1,100,0,98.37712563
CN=C(NCC(O)c1cnn(C)c1)NCC1(O)CCSC1,CN=C(NCC(O)c1cnn(C)c1)NCC1(O)CCSC1,1,1,100,0,98.37712563
CCCCN(CCO)C(=O)NC(C)C(C)C,CCCCN(CCO)C(=O)NC(C)C(C)C,1,1,100,0,98.37712563
CS(C)(C)OC(C#N)CCCOCc1ccccc1,CS(C)(C)OC(C#N)CCCOCc1ccccc1,1,1,100,0,98.37712563
COc1coc(C(=O)NC2CN(Cc3ccccc3)CC2C)cc1=O,COc1coc(C(=O)NC2CN(Cc3ccccc3)CC2C)cc1=O,1,1,100,0,98.37712563
CC(C)CC(C)(O)CNc1cc(B)nc(C(C)(C)C)n1,CC(C)CC(C)(O)CNc1cc(B)nc(C(C)(C)C)n1,1,1,100,0,98.37712563
Cc1ccc(C(=O)c2cccc3ccncc23)c(C)c1,Cc1ccc(C(=O)c2cccc3ccncc23)c(C)c1,1,1,100,0,98.37712563
Cn1c(N2CCC(O)C2)nc2cc(C(=O)N3CCSCC3)ccc21,Cn1c(N2CCC(O)C2)nc2cc(C(=O)N3CCSCC3)ccc21,1,1,100,0,98.37712563
CP1(C)C=CCC1,CP1(C)C=CCC1,1,1,100,0,98.37712563
COc1ccccc1CN(C)C(=O)c1ccc(C)c(S(=O)(=O)NCc2ccccc2)c1,COc1ccccc1CN(C)C(=O)c1ccc(C)c(S(=O)(=O)NCc2ccccc2)c1,1,1,100,0,98.37712563
NC(=O)c1ccccc1NC(=O)c1cccs1,NC(=O)c1ccccc1NC(=O)c1cccs1,1,1,100,0,98.37712563
CCOc1cccc(c2nc(C)c(B)c(COC)n2)c1,CCOc1cccc(c2nc(C)c(B)c(COC)n2)c1,1,1,100,0,98.37712563
Cc1csc(N2CCC(COc3cc4c(nn3)CCCC4)CC2)n1,Cc1csc(N2CCC(COc3cc4c(nn3)CCCC4)CC2)n1,1,1,100,0,98.37712563
Cc1ccc(Nc2nc3c(c(Nc4ccccc4C)n2)C(=O)CCC3)cc1C,Cc1ccc(Nc2nc3c(c(Nc4ccccc4C)n2)C(=O)CCC3)cc1C,1,1,100,0,98.37712563
CC(C)(CCI)CCI,CC(C)(CCI)CCI,1,1,100,0,98.37712563
CSc1nc(C#N)cs1,CSc1cc(C#N)cs1,1,0,92.85714286,0.617647059,98.37712563
CC(=O)CC(c1ncccn1)S(=O)(=O)N1CCC(Oc2ccc(C)cn2)CC1,CC(=O)CC(c1ncccn1)S(=O)(=O)N1CCC(Oc2ccc(C)cn2)CC1,1,1,100,0,98.37712563
CCc1csc(c2ccc(C)cc2)c1,CCc1csc(c2ccc(C)cc2)c1,1,1,100,0,98.37712563
Cc1ccc(CN2CCN(N=CC=Cc3ccccc3)CC2)cc1,Cc1ccc(CN2CCN(N=CC=Cc3ccccc3)cC2)cc1,1,0,97.22222222,0,98.37712563
CNC(=O)C(C)CN(C)S(=O)(=O)c1cccnc1C#N,CNC(=O)C(C)CN(C)S(=O)(=O)c1cccnc1C#N,1,1,100,0,98.37712563
Cc1ccc(C(=O)N(C)C)cc1NCc1ccc(C#N)o1,Cc1ccc(C(=O)N(C)C)cc1NCc1ccc(C#N)o1,1,1,100,0,98.37712563
CC1NNC(c2nn3c(nnc3c3cnccn3)s2)C1C,CC1NNC(c2nn3c(nnc3c3cnccn3)s2)C1C,1,1,100,0,98.37712563
Cc1cc(C#N)nc(Nc2ccc(C)cc2C)n1,Cc1cc(C#N)nc(Nc2ccc(C)cc2C)n1,1,1,100,0,98.37712563
O=S(=O)(N1CCOCC1)N1CC(O)(C2CC2)C1,O=S(=O)(N1CCOCC1)N1Cc(O)(C2CC2)C1,1,0,96.96969697,0,98.37712563
CCOC(=O)C(CC1CCCC1)c1cccnc1,CCOC(=O)C(Cc1CCCC1)c1cccnc1,1,0,96.2962963,0,98.37712563
O=C(CCc1nnc(C2CCCCC2)o1)NCCCOc1cccnc1,O=C(CCc1nnc(C2CCCCC2)o1)NCCCOc1cccnc1,1,1,100,0,98.37712563
COc1cc(C=CC(=O)Nc2ccc3c(c2)OCO3)ccc1OCC(C)C,COc1cc(C=CC(=O)Nc2ccc3c(c2)OCO3)ccc1OCC(C)C,1,1,100,0,98.37712563
CCn1cc(S(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)c(C)n1,CCn1cc(S(=O)(=C)N2CCN(c3ccc(F)cc3)CC2)c(C)n1,1,0,97.72727273,0.173913043,98.37712563
NNC(c1ccccn1)c1cccc(B)c1F,NNC(c1ccccn1)c1cccc(B)c1F,1,1,100,0,98.37712563
COc1cc(NC(=O)c2ccccc2)c(OC)cc1NC(=O)C=Cc1cccc(OC)c1OC(F),COc1cc(NC(=O)c2ccccc2)c(OC)cc1NC(=O)C=Cc1cccc(OC)c1OC(F),1,1,100,0,98.37712563
Cc1cccc(F)c1NC(C1CC1)C1CC1,Cc1cccc(F)c1NC(C1CC1)C1CC1,1,1,100,0,98.37712563
CC1CN(C(=O)C(=O)NCC2(O)CCC2)c2ccccc21,CC1CN(C(=O)C(=O)NCC2(O)CCC2)c2ccccc21,1,1,100,0,98.37712563
N#Cc1ccc(COc2ccc3nc4n(c3c2)CCN(C2CCC2)CC4)cc1,N#Cc1ccc(COc2ccc3nc4n(c3c2)CCN(C2CCC2)CC4)cc1,1,1,100,0,98.37712563
COC(=O)c1ccc(F)c(CNc2ccc(C(=O)OC)c(C)n2)c1,COC(=O)c1ccc(C)c(CNc2ccc(C(=O)OC)c(C)n2)c1,1,0,97.61904762,0.217391304,98.37712563
CCCCCCCCCCCCCC(COc1ccccc1)C(C)=O,CCCCCCCCCCCCCC(COc1ccccc1)C(C)=O,1,1,100,0,98.37712563
CC(C)(C)C(=O)Nc1ccc(N2CCc3ccccc3C2)c(C(=O)NC2CCCCC2)c1,CC(C)(C)C(=O)Nc1ccc(N2CCc3ccccc3C2)c(C(=O)NC2CCCCc2)c1,1,0,98.14814815,0,98.37712563
N#Cc1ccc(N2CCCc3ccccc3C2)nc1,N#Cc1ccc(N2CCCc3ccccc3C2)nc1,1,1,100,0,98.37712563
Cc1ccc2c(c1)c1ccccc1nc2c1ccccc1,Cc1ccc2c(c1)c1ccccc1nc2c1ccccc1,1,1,100,0,98.37712563
C#CCCCCNC(=O)c1ccc(B)cn1,C#CCCCCNC(=O)c1ccc(B)cn1,1,1,100,0,98.37712563
COc1cccc(CCOC(=O)N2CCc3ccccc32)c1,COc1cccc(CCOC(=O)N2CCc3ccccc32)c1,1,1,100,0,98.37712563
CC(=O)N1CC(C(=O)N2CCCC(C)(C)C2C#N)C1,CC(=O)N1CC(C(=O)N2CCCC(C)(C)C2C#N)C1,1,1,100,0,98.37712563
CCCc1nc(N)c(C)c(Nc2cc(C)cc(C)c2)n1,CCCc1nc(N)c(C)c(Nc2cc(C)cc(C)c2)n1,1,1,100,0,98.37712563
CNC(=O)NC(=O)C(C)OC(=O)c1cc2sc3ccccc3c2s1,CNC(=O)NC(=O)C(C)OC(=O)c1cc2sc3ccccc3c2s1,1,1,100,0,98.37712563
O=C(Cc1ccc(C(F)(F)F)cc1)NNC(=O)c1ccccc1C,O=C(Cc1ccc(C(F)(F)F)cc1)NNC(=O)c1ccccc1C,1,1,100,0,98.37712563
Cc1ccccc1NC(=S)NCc1cccnc1N(C)C,Cc1ccccc1NC(=S)NCc1cccnc1N(C)C,1,1,100,0,98.37712563
CCn1cc(c2cc(C(=O)NCc3ccc(CN4CCOCC4)cc3)on2)c(C)n1,CCn1cc(c2cc(C(=O)NCc3ccc(CN4CCOcC4)cc3)on2)c(C)n1,1,0,97.95918367,0,98.37712563
NNc1cc(CSc2cc(F)ccc2F)ccn1,NNc1cc(CSc2cc(F)ccc2F)ccn1,1,1,100,0,98.37712563
CC(O)CCN(C)C(=O)Cc1ccc(C)c(C)c1,CC(O)CCN(C)C(=O)Cc1ccc(C)c(C)c1,1,1,100,0,98.37712563
CCCCCCCCCC(O)CCCCCC(=O)OC,CCCCCCCCCC(O)CCCCCC(=O)OC,1,1,100,0,98.37712563
CNc1ncn2c1C(=O)N(C)C(=O)C2,CNc1ncn2c1C(=O)N(C)C(=O)C2,1,1,100,0,98.37712563
O=C(CSc1ccc2ccccc2c1)NC(=O)Nc1ccc2c(c1)OCCO2,O=C(CSc1ccc2ccccc2c1)NC(=O)Nc1ccc2c(c1)OCCO2,1,1,100,0,98.37712563
C=C(CCO)Cc1ccc(C)cc1,C=C(CCO)Cc1ccc(C)cc1,1,1,100,0,98.37712563
NC(=O)C12CCCC1CN(Cc1ccc(n3ccnc3)cc1)C2,CC(=O)C12CCCC1CN(Cc1ccc(n3ccnc3)cc1)C2,1,0,97.36842105,0.181818182,98.37712563
COC(=O)c1cccc(NC(=O)CN(C(C)=O)c2ccc(N3CCCC3)cc2)c1,COC(=O)c1cccc(NC(=O)CN(C(C)=O)c2ccc(N3CCCC3)cc2)c1,1,1,100,0,98.37712563
O=C(c1cccs1)N1CC(n2cc(Cn3nccn3)nn2)C1,O=C(c1cccs1)N1CC(n2cc(Cn3nccn3)nn2)C1,1,1,100,0,98.37712563
CCCNC(=O)c1cc(B)cc(S(=O)(=O)C)c1C,CCCNC(=O)c1cc(B)cc(S(=O)(=O)C)c1C,1,1,100,0,98.37712563
CCOc1cc(OCC)cc(C(=O)Nc2cn3cc(c4ccc(F)cc4)nc3cc2C)c1,CCOc1cc(OCC)cc(C(=O)Nc2cn3cc(c4ccc(F)cc4)nc3cc2C)c1,1,1,100,0,98.37712563
CCOCCN(CC)CC1(CO)CCCC1,CCOCCN(CC)CC1(CO)CCCC1,1,1,100,0,98.37712563
CCCCN(C)c1cc(C(=O)Nc2ccc(N(C)C)cc2)ccn1,CCCCN(C)c1cc(C(=C)Nc2ccc(N(C)C)cc2)ccn1,1,0,97.43589744,0.224489796,98.37712563
CN1CCC(Oc2cc(C)ccc2C#N)CC1,CN1CCC(Oc2cc(C)ccc2CCN)CC1,1,0,96.15384615,0.434782609,98.37712563
O=C1CCC(N2CC(O)(C3CC3)C2)C1,O=C1CCC(N2CC(O)(C3CC3)C2)C1,1,1,100,0,98.37712563
Cc1nc(N2CCN(C)CC2)c(B)nc1B,Cc1nc(N2CCN(C)CC2)c(B)nc1B,1,1,100,0,98.37712563
CCN(CC)C1CCN(c2sc(C#N)c(N)c2C2CC2)C1,CCN(CC)C1CCN(c2sc(C#N)c(N)c2C2Cc2)C1,1,0,97.22222222,0,98.37712563
CCN1c2ccc(N)cc2N(CC(N)=O)CC1(C)C(C)C,CCN1c2ccc(N)cc2N(CC(N)=O)CC1(C)C(C)C,1,1,100,0,98.37712563
C#CCCSc1ncns1,C#CCCSc1ncns1,1,1,100,0,98.37712563
Cc1cc(CN2CCc3nc(C4CC4)ncc3C2)oc1C,Cc1cc(CN2CCc3nc(C4CC4)ncc3C2)oc1C,1,1,100,0,98.37712563
COCOc1ccc(B)c(OCOC)c1,COCOc1ccc(B)c(OCOC)c1,1,1,100,0,98.37712563
Cc1c(NC(=O)c2cc(C(N)=O)nc3cc(F)ccc23)nnn1CCOc1ccc(F)cc1,Cc1c(NC(=O)c2cc(C(N)=O)nc3cc(F)ccc23)nnn1CCOc1ccc(F)cc1,1,1,100,0,98.37712563
CN(C)N=CC1C(C(=O)OCC=C(C)Cc2ccccc2)C1(C)C,CN(C)N=CC1C(C(=O)OCC=C(C)Cc2ccccc2)C1(C)C,1,1,100,0,98.37712563
CSc1nnc(CNC(=O)COc2ccccc2)n1c1ccc(F)cc1,CSc1nnc(CNC(=O)COc2ccccc2)n1c1ccc(F)cc1,1,1,100,0,98.37712563
CC(=O)Nc1sc(C)c(C)c1C(=O)OCC(=O)NCCCSc1ccccc1,CC(=O)Nc1sc(C)c(C)c1C(=C)OCC(=O)NCCCSc1ccccc1,1,0,97.77777778,0.145454545,98.37712563
Cc1c(N)cnc(Oc2cccc(F)c2C(N)=O)c1B,Cc1c(N)cnc(Oc2cccc(F)c2C(N)=O)c1B,1,1,100,0,98.37712563
Cc1ccccc1COC(=O)C=Cc1c(C)nn(C)c1C,Cc1ccccc1COC(=O)C=Cc1c(C)nn(C)c1C,1,1,100,0,98.37712563
Cn1cnc(C(=O)NC2CS(=O)(=O)CC2C)c1,Cn1cnc(C(=O)NC2CS(=O)(=O)CC2C)c1C,1,0,100,0.395833333,98.37712563
Cn1c(C)cnc1CN1CCN(c2ccccc2O)CC1,Cn1c(C)cnc1CN1CCN(c2ccccc2O)CC1,1,1,100,0,98.37712563
O=C(c1ccco1)N1N=C(c2cccs2)CC1c1cccc(O)c1,O=C(c1ccco1)N1N=C(c2cccs2)CC1c1cccc(O)c1,1,1,100,0,98.37712563
CCC(CC1CCCCC1)C(=O)N1CCN(C2CCNC(=O)CC2)CC1,CCC(CC1CCcCC1)C(=O)N1CCN(C2CCNC(=O)CC2)CC1,1,0,97.61904762,0,98.37712563
Cc1ccc(NC(=O)c2ccco2)cc1NC(=O)CSc1nnc(c2cccs2)n1C,Cc1ccc(NC(=O)c2ccco2)cc1NC(=O)CSc1nnc(c2cccs2)n1C,1,1,100,0,98.37712563
Cc1ccc(CNc2ccc(C)c(C(F)(F)F)c2)cc1B,Cc1ccc(CNc2ccc(C)c(C(F)(F)F)c2)cc1B,1,1,100,0,98.37712563
CCOC(=O)C1CCN(Cn2cc(C(=O)OC)nn2)CC1,CCOC(=O)C1CCN(Cn2cc(C(=O)OC)nn2)CC1,1,1,100,0,98.37712563
Cc1ccc(B)nc1CC#N,Cc1ccc(B)nc1CC#N,1,1,100,0,98.37712563
CCS(C)(C)Cc1nnc2cc(c3ccnc(Nc4ccnn4C)n3)ccn12,CCS(C)(C)Cc1nnc2cc(c3ccnc(Nc4ccnn4C)n3)ccn12,1,1,100,0,98.37712563
CC1(c2ccccc2)CCCN(S(=O)(=O)c2ccccn2)CC1,CC1(c2ccccc2)cCCN(S(=O)(=O)c2ccccn2)CC1,1,0,97.43589744,0,98.37712563
CC(O)C(O)CCc1nccn1C,CC(O)C(O)CCc1cccn1C,1,0,94.73684211,0.5,98.37712563
CN(c1cc(C#N)cc(C)n1)C1CCCC1,CN(c1cc(C#N)cc(C)n1)C1CCCC1,1,1,100,0,98.37712563
CCOC(=O)CC1Cc2ccc(C)cc2N(Cc2nc3c(F)c(F)ccc3s2)C1=O,CCOC(=O)CC1Cc2ccc(C)cc2N(Cc2nc3c(F)c(F)ccc3s2)c1=O,1,0,98,0,98.37712563
Cc1ccc(C)c(S(=O)(=O)C2(C(=O)Nc3ncc(C)s3)CCCC2)c1,Cc1ccc(C)c(S(=O)(=O)C2(C(=O)Nc3ncc(C)s3)CCCC2)c1,1,1,100,0,98.37712563
OCC1COc2cccnc2S1,OCc1COc2cccnc2S1,1,0,93.75,0,98.37712563
COCCN1C(=O)CCNC1=S,COCCN1C(=O)CCNC1=S,1,1,100,0,98.37712563
COc1cc(C=O)ccc1OCC(O)C(O)C(O)C(O)COc1ccc(C=O)cc1OC,COc1cc(C=O)ccc1OCC(O)C(O)C(O)C(O)COc1ccc(C=O)cc1OC,1,1,100,0,98.37712563
CCOC(=O)C(=O)C(NC(=O)C1CCCCCC1)C1CCOCC1,CCOC(=O)C(=O)C(NC(=O)C1CCCCCC1)C1CCOcC1,1,0,97.43589744,0,98.37712563
Cc1nc(SCCCc2nc(c3ccncc3)no2)c2c(C)c(C)sc2n1,Cc1nc(SCCCc2nc(c3ccncc3)no2)c2c(C)c(C)sc2n1,1,1,100,0,98.37712563
CN1CCCN(c2ccc(C(F)(F)F)cc2N)CC1=O,CN1CCcN(c2ccc(C(F)(F)F)cc2N)CC1=O,1,0,96.96969697,0,98.37712563
COC(=O)c1ccc(N=O)cc1OC(=O)N1CCN(C)CC1,COC(=C)c1ccc(N=O)cc1OC(=O)N1CCN(C)CC1,1,0,97.2972973,0.212765957,98.37712563
CC(Nc1cc(S(N)(=O)=O)ccc1N)c1cccc(F)c1,CC(Nc1cc(S(N)(=O)=O)ccc1N)c1cccc(F)c1,1,1,100,0,98.37712563
CNc1nc(NCCc2ccccc2C)c2ccsc2n1,CNc1nc(NCCc2ccccc2C)c2ccsc2n1,1,1,100,0,98.37712563
COc1ccc(C)cc1CC(=O)NCc1nnc2n1CCCCC2,COc1ccc(C)cc1CC(=O)NCc1nnc2n1CcCCC2,1,0,97.14285714,0,98.37712563
COc1ccccc1N1CCN(c2ncc3c(n2)CC(C=Cc2ccccc2)CC3=O)CC1,COc1ccccc1N1CCN(c2ncc1c(n2)CC(C=Cc2ccccc2)CC3=O)CC1,0,0,98.03921569,1,98.37712563
COc1cc(C=CC(=O)NCc2nnc3ccc(C(F)(F)F)cn23)ccc1OC(F)F,COc1cc(C=CC(=O)NCc1nnc3ccc(C(F)(F)F)cn23)ccc1OC(F)F,0,0,98.03921569,1,98.37712563
CCN(CC)S(=O)(=O)c1cc(C(=O)N(C)Cc2nccn2C)ccc1C,CCN(CC)1(=O)(=O)c1cc(C(=O)N(C)Cc2nccn2C)ccc1C,0,0,97.77777778,1,98.37712563
O=C(Nc1ccccc1F)c1nnc(C2CCCN2S(=O)(=O)c2cc(F)ccc2F)s1,O=C(Nc1ccccc1F)c1nnc(C2CCCN2S(=O)(=O)c1cc(F)ccc2F)s1,0,0,98.07692308,1,98.37712563
